ticker;year_report;quarter_report;period_date;pe;pb;ps;price_to_cash_flow;ev_to_ebitda;roe;roa;gross_margin;pre_tax_margin;after_tax_margin;debt_to_equity;financial_leverage;current_ratio;quick_ratio;cash_ratio;asset_turnover;market_cap;shares;net_interest_margin;cir;car;casa_ratio;npl;ldr;loans_growth;deposit_growth
PTI;2025;4;;12.205847086;1.3390340777;1.0804737078;-7.960303671;-20.6844863003;0.1156892657;0.0345676356;0.0;0.1132294008;0.0885218594;2.1714208206;2.1714208206;1.1622692543;1.1621128253;0.628856947;0.3905021208;3557467805500.0;120592129.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTI;2026;1;;9.7525991733;1.0319116928;0.8441212728;16.9669808796;-15.0113245234;0.1095926678;0.0340747995;0.1185380799;0.110830867;0.0865393924;2.0808715467;2.0808715467;1.181958098;1.1816993076;0.0827350122;0.3936849744;2809796605700.0;120592129.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTI;2026;2;;8.5195027165;0.8115947935;0.6603231027;-13.1045695105;-12.1422390848;0.0984428246;0.0313710021;0.0831177354;0.0997900034;0.0774793726;2.0701569997;2.0701569997;1.261074753;1.2608950251;0.7343371183;0.4047493362;2255072812300.0;120592129.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2025;1;;-5.9295112318;0.6990102699;0.8792561205;11.2599530982;15.229253443;-0.1148690488;-0.0464235284;0.1761201202;-0.1163562323;-0.1213732916;1.3231395076;1.3231395076;1.1568310325;0.7969699286;0.0276186874;0.3165644579;301000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2025;2;;-16.6350019707;0.7793780386;0.8380787399;1.9720756702;-57.9047884387;-0.0467442716;-0.017450072;0.1119255561;-0.0613913887;-0.05199996;1.7790725494;1.7790725494;1.1115759695;0.8464758781;0.0382681866;0.3492218133;340000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2025;3;;-43.1396431738;0.6185714911;0.5631450962;1.401555393;51.6111864846;-0.0143647563;-0.0049962018;0.1378413608;-0.0084943282;-0.0058202136;1.7430055334;1.7430055334;1.121595847;0.8880575024;0.0302143349;0.3860583736;271000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2025;4;;22.9996963851;0.6417957647;0.5827441455;1.3216775861;-315.5347416653;0.027316706;0.0095518667;0.1170985162;0.0399206384;0.0313060173;1.7604403297;1.7604403297;1.1264099997;0.8197251545;0.0436323248;0.3935016067;288000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2026;1;;53.4751270783;0.4488663588;0.3858702338;-6.8281196168;-28.5047169695;0.0083685902;0.0027938685;0.0908421093;0.013492436;0.0051771192;1.3108947605;1.3108947605;1.1776768101;0.7602600102;0.036316417;0.3883302919;198000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTL;2026;2;;165.7389277595;0.3981250507;0.3664146255;-0.5352683869;-18.8444814373;0.0023784648;0.0008184622;0.0707999179;0.0002003681;-0.003735796;1.4536652638;1.4536652638;1.1338767103;0.6779068301;0.0209110773;0.3702579118;174000000000.0;100000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTM;2025;4;;14.4084465542;1.1211211387;0.4318935148;-3.400699601;22.5436355933;0.0766319487;0.0576739302;0.1278622187;0.0347326912;0.0275293749;0.4219170386;0.4219170386;2.1454567185;0.6450807841;0.1170766665;2.0952335365;563200000000.0;35200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTM;2026;1;;18.121965523;0.7842033322;0.3306905174;2.2267468266;97.907887209;0.046355711;0.0302115567;0.1171696077;0.023384833;0.0182515694;0.4050751831;0.4050751831;2.2749480011;0.8338683719;0.0959321887;1.6556047423;394239921600.0;35199993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTM;2026;2;;49.6137022375;0.8580086313;0.3715733714;1.1052126669;-29.7514324204;0.0145283584;0.0100766494;0.106300392;0.0099336842;0.0069809197;0.3116780171;0.3116780171;2.5768158997;1.4528752439;0.7140180933;1.4443986925;351999930000.0;35199993.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTO;2025;4;;32.3897116299;1.4316075635;0.4920255753;-45.8629118647;20.2102310676;0.0439140241;0.0231667845;0.1204372866;0.0203663453;0.0151907983;1.0307920545;1.0307920545;2.0644547565;1.9288046731;0.1186432273;1.5250537902;26280000000.0;1200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTO;2026;1;;29.5796453242;1.3074041675;0.4493384249;-41.883937776;18.3041165046;0.0439140241;0.0231667845;0.1204372866;0.0203663453;0.0151907983;1.0307920545;1.0307920545;2.0644547565;1.9288046731;0.1186432273;1.5250537902;24000000000.0;1200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTO;2026;2;;29.5796453242;1.3074041675;0.4493384249;-41.883937776;18.3041165046;0.0439140241;0.0231667845;0.1204372866;0.0203663453;0.0151907983;1.0307920545;1.0307920545;2.0644547565;1.9288046731;0.1186432273;1.5250537902;24000000000.0;1200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTP;2025;4;;163.2596968498;0.6776026379;0.5978170674;73.1886543077;4.8957894709;0.0040610548;0.0021234531;0.1650900248;0.0230737093;0.0036617553;0.9329285142;0.9329285142;3.2751343764;3.1467984308;0.2767941874;0.5799003202;90063454500.0;6671367.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTP;2026;1;;133.0264196554;0.5521206679;0.4871102031;59.6351998063;3.886009191;0.0040610548;0.0021234531;0.1650900248;0.0230737093;0.0036617553;0.9329285142;0.9329285142;3.2751343764;3.1467984308;0.2767941874;0.5799003202;73385037000.0;6671367.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTP;2026;2;;136.6544129187;0.5671785043;0.5003950268;61.2616143465;4.0071828246;0.0040610548;0.0021234531;0.1650900248;0.0230737093;0.0036617553;0.9329285142;0.9329285142;3.2751343764;3.1467984308;0.2767941874;0.5799003202;75386447100.0;6671367.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2025;1;;6.6348017149;0.5091145662;0.138589777;1.6479552221;2.335070422;0.0808131305;0.033783333;0.1257245672;0.0272755106;0.0208883073;1.1627810589;1.1627810589;0.6241773336;0.3603502373;0.1563952058;1.6173322481;52339200000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2025;2;;5.5248105784;0.5277119407;0.143746664;2.3285568991;2.5607348599;0.0966738361;0.0422830255;0.1389635155;0.0336719314;0.0260183878;1.226106422;1.226106422;0.535679373;0.2775656413;0.0520850295;1.6251208922;52896000000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2025;3;;3.9523186402;0.5533934513;0.1595855141;2.0460446038;2.0643863528;0.1466964984;0.0666087006;0.1568295231;0.0511251387;0.0403776944;1.1177954415;1.1177954415;0.5898378168;0.3064787437;0.1589041963;1.6496410126;59020800000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2025;4;;4.833419209;0.5010855046;0.1420301249;1.9459894559;2.1979680181;0.107243259;0.0482616801;0.1434815546;0.0368557885;0.029385021;1.1380417699;1.1380417699;0.5650461585;0.3295698659;0.0899677037;1.6423905277;52339200000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2026;1;;4.8176220317;0.4382607096;0.1280167559;1.9158599971;2.2639744712;0.0945265883;0.0442385367;0.140614177;0.0331136786;0.0265726026;1.0720320222;1.0720320222;0.6599352789;0.4101873971;0.1541490612;1.664817608;47884800000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTS;2026;2;;3.2486900972;0.4866237824;0.1252499658;1.107026054;1.8218237124;0.1529827051;0.0728655546;0.1472401785;0.0482665321;0.0385539901;1.072487841;1.072487841;0.6590403567;0.4176931991;0.0919705608;1.8899614396;53452800000.0;5568000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2025;1;;7.0976684298;0.8436992035;0.6635099323;15.3804776778;5.2790026154;0.1240548547;0.0835070845;0.1484221681;0.1175647244;0.093482802;0.4215303786;0.4215303786;4.8728936784;4.5972367144;0.3264182337;0.8932882067;189671478000.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2025;2;;7.3314521621;0.8147152914;0.5971276453;55.810528396;10.6263039813;0.1141150208;0.0677731259;0.1292769455;0.1024652365;0.0814473902;1.345604189;1.345604189;4.6826431567;4.5555805911;0.1615774111;0.8321092385;184723526400.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2025;3;;6.6421869535;0.7059284054;0.4071167857;66.7965181001;8.1827496378;0.109829817;0.0578060774;0.109171392;0.077069444;0.0612925816;1.3600344999;1.3600344999;1.5880410502;1.4695060139;0.0619658593;0.9431170291;164931720000.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2025;4;;8.7702107319;0.6844701115;0.3414971407;-32.4923695667;7.8767678892;0.0805561258;0.0435275837;0.0786428325;0.0491753362;0.038938305;1.2364773855;1.2364773855;1.7452847298;1.5218594987;0.1310495443;1.1178602572;159983768400.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2026;1;;10.7484766277;0.6119257336;0.2694323058;15.5546403176;6.4955629902;0.057505553;0.0252131684;0.0619530704;0.0316088057;0.0250670225;1.1832717122;1.1832717122;1.5599172297;1.4119294754;0.1594425147;1.0058302044;143490596400.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTT;2026;2;;6.6606171349;0.514242035;0.1847038222;3.2499435519;4.7099483061;0.0796065659;0.0356193603;0.0609037596;0.0350245761;0.027730737;1.1632054563;1.1632054563;1.5795453092;1.460748865;0.2188763475;1.2844721817;125348107200.0;16493172.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2025;1;;230.678454274;0.4030826035;0.1010393628;0.192952997;233.8373642029;0.0017552496;0.0005782112;0.0364464112;0.0041002808;0.0028564787;0.2517506102;0.2517506102;4.344137337;4.2604459085;0.8181728821;1.3200881988;82260000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2025;2;;101.1412048726;0.3758229138;0.0947345093;0.8315240485;330.4891917028;0.0036976079;0.0012885492;0.0384174713;0.0050848506;0.0036750916;2.5154795448;2.5154795448;1.2911345897;0.4506025352;0.0900225397;1.3756910699;76020000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2025;3;;-136128.5147829234;0.3859662653;0.0969507677;0.8959290033;-877.0838532673;-2.8247e-06;-1.0522e-06;0.0345049619;0.0029503288;0.0018528436;2.4925252056;2.4925252056;1.2941565107;0.4300879637;0.0740753372;1.4773511034;78240000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2025;4;;-37.7695299767;0.5762737477;0.961968465;-0.3635689891;-177.1931444513;-0.015130138;-0.0054411082;0.2060371996;-0.0015543265;-0.0099024089;2.5629991634;2.5629991634;1.2792421382;0.4354552091;0.0792889257;0.2136328873;115880000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2026;1;;-52.9763305199;0.5253884755;0.6804423771;-0.2920265435;-121.4292901344;-0.0098891603;-0.0025035633;0.1611879344;-0.0058381643;-0.0105022094;2.6918989336;2.6918989336;1.2653560531;0.4437284502;0.0567843227;0.1949167229;106000000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTV;2026;2;;97.2047426414;0.4708409863;0.1373952568;0.2853029866;396.784510466;0.0048546669;0.0014639042;0.0463701021;0.0048076801;0.0036173902;0.2420437082;0.2420437082;3.9757266667;3.9526860491;0.7906720887;1.0356866081;95560000000.0;20000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTX;2025;2;;7.2235625846;1.5783492883;0.0874090936;3.645426356;3.5711655872;0.2138572107;0.0910252838;0.0935696727;0.0145355192;0.0121005519;1.6007125549;1.6007125549;0.7155888483;0.6109688496;0.2035790206;7.5224076516;146016683100.0;6432453.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTX;2025;3;;6.8356882257;1.5042081224;0.0878845061;6.1952079278;4.1444944884;0.2268157872;0.0856338215;0.097746015;0.0154638333;0.0128567166;2.4015534217;2.4015534217;0.6606422143;0.5471006295;0.1298923535;6.6606291721;147946419000.0;6432453.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTX;2025;4;;7.9128174183;1.4461142623;0.0852139793;3.2744118274;3.8536334074;0.1834865113;0.0792299006;0.0944221041;0.0130188698;0.0107691072;1.7293972545;1.7293972545;0.5007001758;0.3935048178;0.107359683;7.3571465865;149232909600.0;6432453.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTX;2026;1;;3.8502131606;0.8806457746;0.0536339454;1.483154075;1.7752849216;0.2566874425;0.0853302427;0.1037931661;0.017120162;0.0139301236;2.2503263332;2.2503263332;0.7683358876;0.6233395837;0.2020577754;6.1255911945;100989512100.0;6432453.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PTX;2026;2;;5.1983501513;1.3809865843;0.0643351133;1.3251687541;2.1130451248;0.2573825512;0.0815186815;0.0978404746;0.0153330815;0.0123760638;2.2511384033;2.2511384033;0.6582360019;0.5592167267;0.0478376516;6.5868019629;139584230100.0;6432453.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2025;1;;-5.4409469507;0.4466454651;0.6882176;-1.3041478413;-2.5407902898;-0.0796404364;-0.0575135313;-0.14;-0.1264885701;-0.1264885701;0.1206346476;0.1206346476;3.8385841608;3.7948845084;1.854815065;0.4546935046;103232640000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2025;2;;-5.2633888946;0.4663273835;0.7127968;-0.8541103725;-2.7367998877;-0.0868375127;-0.0691687697;-0.14;-0.1354254482;-0.1354254482;0.1209398297;0.1209398297;3.6735813047;3.6296404284;1.905106283;0.5107516398;106919520000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2025;3;;-6.1705775676;0.4251595957;0.6636384;-0.59196995;-2.0026941935;-0.0699615444;-0.0624394612;-0.14;-0.1075488304;-0.1075488304;0.1184415182;0.1184415182;3.4732469449;3.429310046;2.8183546325;0.5805684826;99545760000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2025;4;;45.3926637112;0.3490695382;0.0;-4.3153117701;-3.8970366104;0.0077196812;0.0065962084;0.0;0.0;0.0;0.2178627184;0.2178627184;2.1715489174;2.1474802804;2.0885107583;0.0;81111360000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2026;1;;-23.8916544343;0.3235283117;0.5708879478;-1.2153034847;-3.5079770642;-0.0133632896;-0.0119139015;-0.0546914191;-0.0238948688;-0.0238948688;0.0290735076;0.0290735076;18.939736002;18.7558579007;17.5506637355;0.4985966497;73737600000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PV2;2026;2;;-6.124437459;0.3039771035;0.513799153;-1.4207404654;-3.2476967952;-0.0474809866;-0.0431914761;-0.0546914191;-0.083893281;-0.083893281;0.0274871421;0.0274871421;19.2019039481;18.9988628629;10.4811940199;0.5148383228;66363840000.0;36868800.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVA;2025;1;;-273.075;0.0;0.0;436.92;0.0;0.0;-8.86845e-05;0.0;0.0;0.0;-14.0151202619;-14.0151202619;1.0254395951;0.8904517282;0.0016129792;0.0;10923000000.0;21846000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVA;2025;4;;-239.5037582115;0.0;0.0;-315.6316099726;-5007.4668322394;0.0;-0.0001010989;0.0;0.0;0.0;-14.0151202619;-14.0151202619;1.0254395951;0.8904517282;0.0015201328;0.0;10923000000.0;21846000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2025;1;;-335.2948188934;1.7075934324;2.6608730877;-253.8077901538;-71.385737422;-0.0050724615;-0.0041237931;0.0504810673;-0.0292448895;-0.0079359207;0.5080009185;0.5080009185;2.7998811907;2.2037796621;0.1976632478;0.5196363763;658799939000.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2025;2;;49.7965993359;1.5565917339;1.4966807531;-2.1116701914;102.7196481444;0.0323038834;0.022434221;0.0899282367;0.0221079426;0.0300558828;0.9333725931;0.9333725931;1.9993712809;1.4163982225;0.0914744334;0.7464169718;626399942000.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2025;3;;17.8782323549;1.9127549182;1.2328830492;-1.8074493467;21.7410601071;0.1148391257;0.0658946634;0.135123529;0.0781223731;0.0689600082;1.2677164824;1.2677164824;1.7651026913;1.1702069389;0.0945875121;0.9555489504;820799924000.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2025;4;;9.988482544;1.397963892;0.7376527468;-2.3799992356;10.8268897054;0.1496837328;0.0755328742;0.1512054022;0.0914916047;0.0738503315;1.6713296645;1.6713296645;1.5719406057;1.1639161696;0.2615151997;1.0227831441;613439943200.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2026;1;;6.7196703632;1.1370128244;0.4985721318;-1.085780496;9.2730360172;0.1782096055;0.0682885397;0.1531278382;0.0920852668;0.0741959211;2.4726317087;2.4726317087;1.3905219142;0.9587382194;0.1106701524;0.9203813192;516239952200.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVB;2026;2;;5.5018802951;1.0624058681;0.3957838642;-1.1521299894;7.8328922537;0.1985675897;0.0675625587;0.1628135526;0.0909337039;0.0719361097;2.2958975969;2.2958975969;1.431727831;0.9397782526;0.0481940304;0.9392022867;485999955000.0;21599998.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2025;1;;159.2108550959;1.0070933567;0.2651541262;38.6207162753;27.6868828709;0.0063434521;0.002959704;0.0627120125;0.0102407531;0.0061874779;0.9161556301;0.9161556301;1.9533205746;1.5153353137;0.3451934853;1.777143768;941855770800.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2025;2;;94.2862098503;0.9451930235;0.2311720734;-7.8172612009;26.0974270578;0.0100521207;0.0045741114;0.0629682736;0.0110378735;0.0065769571;1.1148575054;1.1148575054;1.7775720658;1.3914550395;0.1709906662;1.865604346;885019646700.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2025;3;;59.8344265416;1.2623283689;0.2600401084;-3.2375414359;22.3010886818;0.0212553551;0.0090252256;0.0629112959;0.0132861051;0.0089010336;1.4203670108;1.4203670108;1.6093044461;1.3273781166;0.1305571699;2.0766765541;1193558606100.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2025;4;;41.7676793514;1.409436432;0.2644661665;-2.5610471541;20.1957334612;0.0342539455;0.0132738287;0.0671293369;0.014349589;0.0093707282;1.6412525398;1.6412525398;1.5291647765;1.2522507721;0.1092821664;2.0963627551;1355947532100.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2026;1;;34.0847396834;1.1397079826;0.2050308603;-2.4833286422;13.072112337;0.0337708965;0.0126809481;0.0687461954;0.014303212;0.0090693822;1.3664957416;1.3664957416;1.6399014023;1.3104706844;0.1409015835;2.1081061315;1096125250500.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVC;2026;2;;32.2029126365;1.0782020825;0.1661898226;-2.2358066362;13.2180519517;0.033450169;0.0117414676;0.066266199;0.0139869822;0.0086028469;1.7684986318;1.7684986318;1.4928999596;1.2385290744;0.1255083901;2.2751661327;1031169680100.0;81194463.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2025;1;;16.4565115797;0.7114997054;1.2618312836;10.9726460764;7.2215451486;0.0442834408;0.0297184466;0.1741912298;0.1016544694;0.0766356545;0.4293655238;0.4293655238;2.0374022835;1.7248418112;0.3906266153;0.3875811029;11395540123000.0;555880006.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2025;2;;14.563681882;0.6997185789;1.2573352162;20.4417804041;7.4601719548;0.049955297;0.033561133;0.1756783445;0.1120121858;0.0880559821;0.4779561193;0.4779561193;1.8385978277;1.5325292392;0.3565757712;0.3887377511;11562304124800.0;555880006.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2025;3;;18.5418901171;0.9756624423;1.7698434595;37.3710458316;10.1112053546;0.0545717873;0.0361446584;0.1903789032;0.1229748363;0.0972498183;0.568227194;0.568227194;1.6388427185;1.3266605467;0.2663872922;0.3786720692;16509636178200.0;555880006.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2025;4;;17.5814127569;1.0842938302;1.6757526079;12.751500082;10.1833843586;0.0636351881;0.0400056191;0.1906839132;0.1272172689;0.0965012413;0.655713392;0.655713392;1.4589310367;1.2268026654;0.2751471631;0.4197250227;18260658197100.0;555880006.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2026;1;;15.5288952754;1.0743844636;1.4463701255;13.1435372154;9.4368821256;0.0704843572;0.0434136957;0.1911102174;0.1239407842;0.0944526685;0.6932760769;0.6932760769;1.6648389538;1.4315511637;0.21960875;0.4661094153;18462498227000.0;927763730.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVD;2026;2;;16.0108273387;1.0286739509;1.3339025269;11.8690211896;8.7131255894;0.0651913483;0.0388422514;0.1845900694;0.114068921;0.0849502104;0.6940517697;0.6940517697;1.5550565134;1.3016254542;0.190532175;0.4662234073;17812650067200.0;927742191.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVE;2025;4;;62.3848117923;0.0;0.5183917991;2.6686942375;18.1647011422;0.0;0.001689411;0.2632404587;0.0351995088;0.0044846556;-8.4020451136;-8.4020451136;0.8653481738;0.1864555662;0.0103239734;0.2033087471;87500000000.0;25000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVE;2026;1;;29.9332380433;0.0;0.3510179087;10.7269658787;15.9947616746;0.0;0.0024558032;0.2580984638;0.0397431245;0.0086677404;-8.3626090264;-8.3626090264;0.8644589323;0.1783964882;0.0017735475;0.2094199202;60000000000.0;25000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVE;2026;2;;15.8854880263;0.0;0.2948335259;10.3694248641;6.7607161579;0.0;0.0042452801;0.3117878845;0.0556942135;0.0185832725;-8.4836280901;-8.4836280901;0.8660979523;0.1856645703;0.001745743;0.2287336396;55125000000.0;25000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2025;1;;18.5698263341;0.5450428449;0.0480617668;1.7499227254;3.0985748637;0.0296182395;0.0083781475;0.0787233248;0.0032191557;0.0025881646;2.6884167577;2.6884167577;1.1249767877;1.0582305367;0.1590678985;3.2370999727;271989949600.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2025;2;;15.6780899718;0.5232148931;0.0447849683;-1.419161665;4.1552367409;0.0333432702;0.0093634025;0.0768458489;0.0035550191;0.0028565322;2.604511436;2.604511436;1.1375003959;1.0920856618;0.1115213505;3.277891494;259990393000.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2025;3;;20.8453125674;0.5922278559;0.0498310983;-0.8474325478;6.9226387714;0.0285145603;0.0080260532;0.0750226155;0.002972856;0.0023905182;2.5810049902;2.5810049902;1.1441764636;1.1287085131;0.0784249337;3.3574533516;295989062800.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2025;4;;17.9516685623;0.5221840304;0.0402939929;-0.8602874045;5.5240028018;0.029361459;0.0092459286;0.067120185;0.0028025177;0.002244582;2.0182111829;2.0182111829;1.2081036699;1.1968618476;0.0878861264;4.1192206058;263990245200.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2026;1;;14.8968806692;0.4629053847;0.0360251803;-0.6232771616;5.9400715359;0.031493514;0.0094724324;0.0686542053;0.0030196692;0.0024183036;2.1048434112;2.1048434112;1.2378319227;1.1482579102;0.0892787225;3.9169740312;235991279800.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVG;2026;2;;11.4848002092;0.4682700777;0.0365977886;0.5909702771;0.9756706327;0.0412229251;0.0123593625;0.0796764387;0.0039800783;0.0031866282;2.6379568832;2.6379568832;1.1720578711;1.1541334836;0.1808427144;3.8785078071;239991132000.0;39998522.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2025;1;;-0.6980223375;0.2731631041;0.9712782673;4.7376573212;-15.9317725027;-0.3628067726;-0.0375606737;-1.0735651591;-1.3914716121;-1.3914716121;9.3127961107;9.3127961107;1.6980528602;1.059331226;0.016719004;0.026993489;14700000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2025;2;;-1.1736122326;0.2433801758;1.4317059112;7.1955060118;-31.8859382494;-0.1939250737;-0.0192580608;-0.6764840706;-1.2199139302;-1.2199139302;9.6876890643;9.6876890643;1.673405312;1.042036951;0.0189047562;0.0157864094;12600000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2025;3;;-1.4095501984;0.2977271975;1.1705572408;13.8142851707;-32.8796054469;-0.1976854645;-0.018811468;-0.4157595075;-0.8304473599;-0.8304473599;10.1582767667;10.1582767667;1.6610101346;1.0320510666;0.0197888404;0.0226522101;14700000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2025;4;;-1.1534250979;0.2236088573;0.8006639281;16.6619128642;-37.1125417201;-0.1767338278;-0.0165243935;-0.280793278;-0.6941620479;-0.6941620479;10.5736472789;10.5736472789;1.6809855568;1.0218445999;0.0308073144;0.0238048069;10500000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2026;1;;-1.4377814739;0.2796861226;0.7046836309;1.334322302;-0.1628073967;-0.1814836566;-0.0162636166;-0.1731742997;-0.4901187306;-0.4901187306;4.0173094247;4.0173094247;1.2319897383;0.6259480567;0.0999914692;0.0331830137;12600000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVH;2026;2;;-1.2020959822;0.2439811454;0.4958275123;3.8623823487;-35.4106232279;-0.1894556761;-0.0162478472;-0.1518899743;-0.4124691536;-0.4124691536;11.7409946719;11.7409946719;1.6068095633;0.9368298183;0.1499359344;0.039391666;10500000000.0;21000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVI;2025;1;;16.7250693981;1.6871745179;1.7585236161;8.0857683999;-22.4991790201;0.1022769275;0.0248961652;0.0620376918;0.1405696624;0.1098331576;3.1512559467;3.1512559467;1.0675196569;1.067450429;0.0364893159;0.2367839061;13726573406200.0;234241867.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVI;2025;2;;16.6913493354;1.8672350734;1.9267239464;9.2308875378;-25.2922664082;0.1185718174;0.0273652028;0.0721683166;0.1538856905;0.1201510391;3.404246296;3.404246296;1.1315359485;1.1315053123;0.0720939181;0.237066737;15975295329400.0;234241867.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVI;2025;3;;18.3061486929;2.4322873149;2.4800620094;19.548817824;-31.6899944733;0.1422125794;0.0322150634;0.1051726901;0.1849584748;0.1406731056;3.441132099;3.441132099;1.1240729875;1.1240447012;0.1136848811;0.2377899175;21784493631000.0;234241867.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PVI;2025;4;;16.4383587881;2.2153425892;1.9408761242;25.0457439211;-24.410980105;0.1377037451;0.0289075798;0.0;0.1562595581;0.1233346573;4.2159145807;4.2159145807;1.1140814086;1.1140527581;0.0771389105;0.2448343623;18130320505800.0;234241867.0;0.0;0.0;;;0.0;0.0;0.0;0.0
